P_flow_99_100,Q_flow_99_100,P_flow_100_101,Q_flow_100_101,P_flow_99_102,Q_flow_99_102,P_flow_99_103,Q_flow_99_103,P_flow_102_103,Q_flow_102_103,P_flow_102_104,Q_flow_102_104,P_flow_99_105,Q_flow_99_105,P_flow_103_104,Q_flow_103_104,P_flow_104_105,Q_flow_104_105,P_flow_104_106,Q_flow_104_106,P_flow_104_107,Q_flow_104_107,P_flow_105_106,Q_flow_105_106,P_flow_107_108,Q_flow_107_108,P_flow_102_109,Q_flow_102_109,P_flow_108_109,Q_flow_108_109,P_flow_109_110,Q_flow_109_110,P_flow_109_111,Q_flow_109_111
5.1619246087722335,-9.147078070309371,40.27130692152328,-5.945214378946666,64.52912752469977,-21.054586842243065,20.90529085443714,-6.840849594738964,4.4793450185256205,-3.3340684004372996,2.294752261567677,-2.790253842462463,9.408198809580211,-10.020512057507815,-8.830316143880273,1.845907760920725,-31.403381696043542,-11.623779280402804,-4.675320099704392,-0.9823851272124395,-10.468274908144977,-16.044262672895666,4.709635819618898,2.025738780790631,35.83270076619373,-4.6134370729952545,22.034768846091023,-6.574405405691398,40.397158546105416,-0.6822409689931048,57.7866448438545,-16.374070991344173,4.00454581305943,-4.638737887398297
2.5823220294876146,-9.12004089981635,41.97537028599312,-5.89027875599291,72.91473186287391,-23.25496819274139,22.87032393162331,-7.180121155234664,4.1346625709540055,-3.2354328155240024,2.096487896494576,-2.7258464709763413,11.597402945844667,-10.474621711962632,-8.24857986425031,1.6907832557409137,-29.89345591923534,-11.785063187006378,-4.454002143670515,-1.0486632365985107,-13.814474139052436,-17.49918012543104,4.486033840186907,2.013994956124887,40.91199767322152,-4.343209275527335,23.765199405223253,-6.8695648267974025,45.979334242774485,-0.7644451592057395,62.93193861206198,-17.602882364488632,6.0102339264673805,-5.404341299781264
-4.1724289782462325,-8.535381409892159,41.0048156925633,-5.304843984427819,83.07884107931736,-25.86497572363865,25.713953580716158,-7.6561791012803875,4.2885548891189975,-3.2794984792158375,4.252329719018336,-3.421993411785571,14.430336491413659,-10.468140059997276,0.683955772344462,-0.6727539801816699,-34.6379109752811,-7.720121085761443,-5.327023133130431,-0.7866027735925716,-2.1095259452588673,-20.212305377654435,4.981994084682953,1.0429259976069056,39.209031733628144,-5.42024293374541,30.347614561677656,-7.9394795983878055,45.69560291390566,-1.573515211549035,68.08976650001938,-18.812012490750142,7.013933500239894,-5.786199731837701
-2.9656365974644685,-8.890048491058973,45.01434314016141,-5.654609539609778,62.70574627742377,-20.570481926564813,18.959376161926304,-6.496561768575342,2.67886734510417,-2.816400120171534,1.5412130118297906,-2.5450458801234404,8.66443792665964,-10.060673576863229,-4.533984278190144,0.7037132682611854,-30.3970971528563,-12.816145749667257,-4.531389018474093,-1.0255002509158502,-14.06787808391049,-16.936109706192994,4.5657499317136345,2.342933692447665,39.05557929428569,-4.201624862192229,22.805333126926147,-6.706556539367405,45.945383395858826,-0.9960461630297892,63.96249971606487,-17.84628562795766,4.0045458130591705,-4.638737887397536
-7.51361861772881,-8.082518794883601,41.50150451013218,-4.892382290998184,82.93552282518411,-25.828606928233512,24.684281251058145,-7.485832977611233,3.066538834358754,-2.928371842115104,2.809370594295071,-2.9570660544398057,14.28089576513451,-11.176238706049114,-0.5390426583967151,-0.35118896704034264,-30.786931866599694,-11.92068152123905,-4.58572249710477,-1.009229718194249,-2.361721043432335,-21.737683471201596,4.619419779688055,2.090088451461535,47.12651612095187,-6.4627026901602855,33.87334796468986,-8.478260807253683,53.94715670500094,-3.377047288192266,81.5591762481137,-21.86301833105874,5.007104861452545,-5.021853837427981
-12.279194776992052,-7.3836330358980975,37.99685867229237,-4.300113717531305,67.71621157537075,-21.89590218117933,20.45827871843702,-6.762493302848345,2.874346142084858,-2.872895523423517,2.102365470155432,-2.7277569605395007,10.425042017957333,-10.166771609790572,-2.86773932645751,0.2628864886783134,-29.687376475382866,-11.694634018324649,-4.5025365896706555,-1.0341377079480287,-8.578952771755919,-16.459772094151983,4.37472421363951,2.001511125600356,37.54893678145131,-4.805074178984145,23.946742170049387,-6.900194657270625,42.6339444100319,-1.8471227481283399,59.84326173141542,-16.867951834288096,6.010233926467269,-5.404341299781596
-3.949960967293599,-8.297917755785614,38.31432827595204,-5.062237122316232,58.87949885456559,-19.548044160943217,18.533147343515477,-6.4200429652574,3.4172816399930714,-3.0294363419741765,1.6435271643425324,-2.578406053606996,8.73270233443916,-9.843973942224267,-7.21660657852629,1.4159602628368497,-26.64600858262484,-12.846497267032882,-4.287680023808531,-1.09840188737999,-9.646529946106371,-17.370319937097946,3.6971898538572314,2.293166903140333,36.40209985124777,-3.9492803730394677,22.218477842361363,-6.60601576823818,41.237622508141214,-0.33773259806260025,57.7866448438543,-16.374070991344254,5.007104861452754,-5.021853837428485
5.302891650118466,-9.139683382674809,40.13469057286276,-5.939696293155351,52.24425854966066,-17.753843623746004,14.494650489210153,-5.675245276213007,0.6212783981809964,-2.2174142899292146,-1.8711899059339312,-1.420447819407216,4.668054980726378,-8.741906764421625,-10.98299816827967,2.421212697877044,-26.126069202019213,-12.522366606849527,-3.9028185968409144,-1.2132650295609912,-17.840213272628024,-17.10576344429051,3.9301060457422445,2.087080539093737,37.78060132366583,-2.5254998742985766,17.02110072733432,-5.686428729496719,44.36985786105213,0.5472340002828643,55.732024775366604,-15.87705471568181,5.007104861452382,-5.021853837428532
1.1786196772987616,-9.272722902339707,44.0170616212022,-6.037311134916101,77.04702298666749,-24.323613978672455,23.69679973564065,-7.3202988308341235,3.7904821891893494,-3.1367205838176386,2.9967233132280526,-3.017665303550978,13.25050403846961,-10.364120292164896,-2.7828395991825676,0.24045731555224414,-29.782902967193536,-9.738612979686653,-4.430977818997377,-1.055552237762701,-2.5783746023897214,-19.062527841037877,4.460155660848978,1.3974508981557519,40.45276951169946,-5.606672206642002,29.23506711990352,-7.764508964025089,45.81210572910055,-2.6174545589562124,69.12284099112604,-19.051469199289023,5.007104861452652,-5.0218538374283455
-4.8674279357820085,-8.282206997119182,39.97267226135105,-5.055681700227773,75.38725451076881,-23.895624609342196,25.448086779796785,-7.612415720414156,6.4992835481584095,-3.9076687749375476,5.4512466948494565,-3.805150790656415,13.911991013290702,-10.868061375171129,-3.376879262247451,0.3974586595661824,-33.08701616954003,-10.33825513717657,-4.918557774015647,-0.9094202500496701,-5.938835967716467,-18.474873979424245,4.954047082985804,1.7084842082482505,36.84040593815257,-4.761120962161944,28.455389728523123,-7.640469191860716,43.38741932144035,-1.0549894104551396,64.99356261792568,-18.08890096154233,6.010233926467078,-5.404341299781223
-5.543728366257098,-8.183046068179989,39.01563762158784,-4.963536889953659,65.91148036833145,-21.420252959871505,21.1767031191519,-6.888212056006776,4.357546115778723,-3.2992392021065506,1.9861602458096994,-2.68997201301839,10.173364906877467,-10.066696719260623,-9.685488438386123,2.0742123427116206,-28.598417054084557,-11.816671050001933,-4.601571288658259,-1.004482483605063,-8.511656040259222,-16.91784877129503,3.9512075999266774,2.0696593188632697,36.970516552994084,-4.621380478572366,23.81649075468781,-6.8782251465252155,42.76428452695345,-1.479358367697322,59.84326173141541,-16.867951834287865,6.01023392646707,-5.404341299781432
3.8185318923930502,-9.106421669633402,39.75710043956687,-5.887547025622722,66.9390553894584,-21.691319735889234,20.12033852215724,-6.702966082211061,2.7138461500622997,-2.826514585823315,0.2657824238683351,-2.12743325091309,9.135933431826187,-9.855352001172095,-10.359325447923784,2.2543292847099923,-28.57920396430232,-11.965982812886807,-4.659611940934198,-0.9870927509102093,-12.866186427353618,-16.548936252877073,3.8878118591261766,2.1310537756884167,40.875610121399006,-4.509680021108699,22.18466402920225,-6.6002024174339935,45.43312296905916,-1.7365775360522577,59.843261731415296,-16.867951834287854,7.01393350023983,-5.7861997318381135
-5.3722085181948875,-7.726811269604429,34.927710950679355,-4.499732634921825,81.7936716288137,-25.538405639665545,24.201005382917767,-7.405085510140702,2.8471272423400884,-2.865033242884034,2.219660399600902,-2.765868996053573,12.614558085843278,-10.649974893617104,-2.2300744249563724,0.0945016615709736,-34.72702280765398,-10.215154448910596,-5.18347398065232,-0.8298064218632846,0.8966363436933016,-21.771639157915747,5.172658557106597,1.7449113144925181,45.34842090574946,-6.829436342420483,33.572850158567384,-8.433270548300147,52.1097928938059,-3.497740853296742,79.48138044426013,-21.402392913193733,5.007104861452953,-5.021853837428901
1.795238331871649,-8.823663523036583,39.05491039294027,-5.584601541732305,83.51071533184309,-25.97449435144287,27.6652912865688,-7.972680663875945,6.5522762017315,-3.9226152343819174,6.676283564379033,-4.193719816780515,16.81639955120346,-10.871819691802308,1.8382049475533953,-0.9756499558028068,-32.643598635590166,-7.734196521235667,-5.117664526769909,-0.8495979906756188,2.249064616485605,-20.333364147699896,4.600485547079272,0.9908659436449458,43.79073186620751,-7.445774414909982,37.07948787896057,-8.947513290703188,49.63957560516638,-4.066449741590964,79.48138044426014,-21.40239291319308,6.010233926467048,-5.4043412997811835
-7.568682047198366,-7.309473534481429,31.122465050581045,-4.111742089721849,73.2128394077665,-23.33240708810374,23.383708009128306,-7.267370879436477,4.669757241129032,-3.3884628162715473,2.8401927634222273,-2.9670402785052206,11.620526690559217,-10.730893287796818,-7.213543763842169,1.4151452965826552,-32.439725366529935,-12.154463036651915,-4.829253432312912,-0.9362240959503016,-16.11468188180322,-17.899140607908038,4.8661244864436926,2.2262100210136313,39.83145487032337,-3.493391058282938,23.77702671958672,-6.871562268492777,47.023974517307884,-0.09832468532395909,63.96249971606503,-17.846285627957815,6.010233926467312,-5.404341299781674
0.47888615053600875,-8.347219056799304,34.63128488546253,-5.096829510584001,62.79406778309572,-20.59397773305232,19.190269546491383,-6.53784675166902,2.9348127918853266,-2.8903566042747615,1.4445538060559173,-2.5135103922894126,9.598668650135188,-9.39841809921376,-6.051985999199575,1.1063661543891001,-26.180751561734628,-10.217818907658058,-3.985216783248985,-1.1887000044480764,-12.446595145185876,-18.546661737364147,3.843787165889033,1.423341426492596,37.68125857604528,-2.6060841479537356,21.732460297639904,-6.522245546008929,42.77776021890403,0.5546067923046626,58.814703471403774,-16.621403677691198,5.007104861452811,-5.021853837428449
-2.806866499464533,-8.39754003122686,39.079248331975805,-5.154442418230397,71.71073283289506,-22.94165991030517,25.019069157524903,-7.541472439281055,7.184968173888818,-4.100662991109226,6.165465531966688,-4.032053943015285,14.021279998380894,-11.043854105968325,-3.1148624738612596,0.3281902818177281,-31.276738769494784,-11.47368529830447,-4.893407952130494,-0.9169704783931125,-8.80274163202034,-17.179264480723795,4.4493937634893825,2.043906959281678,36.90686625482602,-4.512716730946533,27.471824876519356,-7.482322420283573,42.318492099957716,-1.0205688761431844,64.99356261792563,-18.088900961543064,4.004545813059167,-4.638737887398259
-8.965615019353038,-7.895350812143173,40.65414697904693,-4.731808391369363,69.07141626294987,-22.251776348663984,22.04455831662909,-7.038576072797269,4.3848252807268775,-3.307042254011719,1.984657732721369,-2.6894832843945595,11.02891404315935,-9.989007584255976,-9.807968909361,2.1069367926467324,-28.091651724669664,-10.77714775103804,-3.689423959548025,-1.2768151658504934,-11.054802283157041,-17.804955278620007,4.716756293641723,1.4989127275855318,35.13675187757073,-3.5325828927090805,21.87730685365976,-6.547259252842796,41.580270182813685,0.45800268968488195,57.78664484385426,-16.37407099134349,5.007104861452767,-5.021853837428106
-4.695392022662495,-8.083391392439875,37.26936326965548,-4.852497573285299,75.9063117765928,-24.029648138474556,24.319092895939907,-7.4248629462448905,4.934615246290212,-3.464011948157171,3.133198494701165,-3.0617643265533783,13.061504179319083,-10.51050383320334,-7.035367382930441,1.367742389234749,-29.90841090530743,-10.50747663783497,-4.451975065071277,-1.049269795474721,-17.552857618543985,-17.368714471064852,4.482313480031682,1.6322524738064128,39.25855087508604,-3.3144831758807696,22.843685932695642,-6.713103970509016,45.877442085606276,0.29858732749649364,62.9319386120619,-17.602882364488988,5.007104861452675,-5.021853837428269
-0.3720672165912985,-8.154742726588381,34.088006548432766,-4.901057587717094,66.41919128363841,-21.55426350745257,20.604847914905424,-6.788233403385386,3.483675239110466,-3.0485415046394087,0.6055721834536785,-2.2390070751558766,8.68985519461113,-10.157577173030512,-12.116606806168889,2.7249775552023094,-31.03622524946009,-13.026428415306773,-4.625945351214066,-0.9971805874072948,-8.864703857514188,-19.5024101284353,4.661700610152285,2.4314379185748436,41.2458009179655,-4.34786119801177,25.567104374079282,-7.170759216162627,48.430692398473234,-1.4668480692690562,68.0897665000195,-18.812012490750625,5.007104861452412,-5.021853837428665
-4.002087530206487,-8.680947731437918,44.81519427287303,-5.450763664118833,60.508020318326096,-19.98430178965582,16.68235877480037,-6.083159275193377,0.59319439324767,-2.20918407911098,-1.420537073908732,-1.5702995224828111,6.375429366923272,-9.27067763404248,-8.855285533848974,1.8525693249700006,-28.5319643322767,-12.323627196429578,-4.255736334161373,-1.1079477919292275,-16.497660989489184,-16.52216363942458,4.286361310895594,2.1215720555138837,41.05410284242472,-4.311299978128947,19.70165749766373,-6.167259352395479,46.8807235476195,-1.0529633794527082,58.81470347140391,-16.62140367769088,7.013933500240084,-5.786199731837622
-2.6669849935886836,-7.860138247600082,34.35204892514064,-4.609645638408217,77.12622686418715,-24.343995937669124,24.739916500860215,-7.49509607713917,5.0510868055764275,-3.4971935242692287,5.163006176431535,-3.713292839904957,14.288706650981773,-10.671125700336862,1.4917288846189776,-0.8847887744784276,-32.27832502918431,-9.363687635852566,-4.796606658296802,-0.9460183973531187,-4.2863289493788646,-18.51747824335209,4.8294619607835845,1.3846926364771226,38.031446584827286,-5.001473766217038,29.885288507732483,-7.867058613419924,45.16078446826102,-2.2333935612503653,69.12284099112617,-19.05146919928921,5.0071048614525315,-5.021853837428049
-0.6022886849225217,-7.9642333707826545,33.15211974089497,-4.708330037217313,72.36880444350435,-23.113014071081462,21.91328159386696,-7.015936736412049,3.133987150084184,-2.947824462464641,2.0548877175522713,-2.712322480073468,10.77774403416895,-10.679583876730856,-4.182644558488501,0.610661844303645,-32.69759641724509,-12.696405544865504,-4.9190335668860286,-0.909277399046427,-8.515487788611669,-17.686643584614117,4.856001137091999,2.4134458611275242,43.8199762848155,-6.377486768650916,27.27516926857026,-7.450478619145703,47.776927646993755,-2.642973767594193,69.12284099112628,-19.051469199288828,5.007104861452789,-5.0218538374286625
-8.616888673819725,-7.894724098954745,40.45885803690016,-4.723770094329174,74.95651241450909,-23.784280862267316,24.25790916570866,-7.414619613930085,5.17273301425201,-3.5318224253999198,5.425579968278382,-3.796977852630782,14.830965771447563,-10.52713831515568,2.1417366477852866,-1.0552066465400074,-28.671037870119854,-9.21908062633979,-4.265737463605925,-1.1049593383048217,-7.513795700266153,-18.93444888971877,4.29256325386787,1.198462853457306,40.47413079967739,-5.047064673696823,29.387980324129042,-7.788698833635166,45.65710301373619,-1.198134724759347,69.12284099112622,-19.051469199289052,5.00710486145274,-5.021853837428653
-7.8168368820430185,-7.462308457489206,35.167644774508986,-4.270738461902141,74.25901234498838,-23.6037441009728,22.056622445758176,-7.040654705438214,2.687156211803693,-2.8187971335601802,2.233622197899458,-2.770403708845388,11.29931624527772,-10.153406970816793,-1.487759436128698,-0.10129610083739092,-32.83288174743843,-9.916219775563766,-4.879875016606793,-0.9210326335533432,0.4554296915540013,-19.540404062023654,4.914374226283108,1.5720643131280916,44.52639202880255,-7.931978929490693,32.38588129821992,-8.25386543376588,50.06481609257955,-4.246409030089237,75.33188773809262,-20.471565498547022,6.01023392646747,-5.404341299781624
-2.2118673378303493,-8.14902268853542,35.17645594600708,-4.899582283410106,66.58751598908155,-21.598658352235574,20.719529685878165,-6.808340762739143,3.56965149605934,-3.073269511385217,2.3056307956081694,-2.7937855375725977,10.658089391547632,-9.812945701478823,-4.9184666100645655,0.8056036376965549,-28.184471472700075,-10.373732128323615,-4.198078639127174,-1.1251723561466416,-8.236005951948714,-18.59255022018189,4.225546083555737,1.5243626891462614,35.49366159173919,-2.6426103708991544,22.945543630303053,-6.7304788662427715,40.4827006176864,0.18863696308838532,56.75908542066212,-16.12595444746297,6.010233926467095,-5.404341299781367
0.009712109565346502,-8.393913735967041,36.9937801712844,-5.143407486616454,80.29927175637502,-25.157416282768903,25.295036094550387,-7.5871528713651255,4.68870757994196,-3.3938726112739697,3.0577736526612007,-3.0373969808288073,12.90639720263051,-11.061971520643374,-6.326678439544918,1.1793354344117122,-34.719125101557154,-11.68158655444627,-5.162489625768159,-0.8361182878024848,-3.397081179545668,-19.593352670128922,5.202800230270714,2.1765974932940675,41.18013807240374,-5.496115104516529,29.440277357795342,-7.796961555427042,46.6659595150549,-2.257538018280437,70.15641948746809,-19.290134511888944,5.007104861452548,-5.021853837428456
4.099651616063199,-9.128714189997863,40.64795984461361,-5.913225570100564,70.68986035103414,-22.67531754632303,21.293473538342422,-6.908539407596723,2.923356191724558,-2.8870487806126515,1.4453066338105958,-2.5137560775122973,10.165203016695534,-9.80817832465847,-5.999948894510745,1.0925467020390986,-31.59565548845937,-9.915987751300303,-4.997520935054023,-0.8857058043418707,0.03346829080624558,-22.051581060122885,4.426669562913485,1.6083829327500867,48.273198958355515,-7.200726222373966,34.45769847266318,-8.565253654688004,55.46861632499225,-4.258253302577979,82.59883813520743,-22.09213141999496,6.010233926467073,-5.404341299781774
-7.897145054818785,-7.9693434991029575,38.61898480469209,-4.784949587348847,72.64036655959617,-23.18364923878012,23.635829005417467,-7.310008519521374,5.169998332918637,-3.5310442482136155,4.160374495257326,-3.3924882550780793,13.269965384042056,-10.045864187152183,-3.4691874890052965,0.4218689065890807,-28.94493155847312,-8.598601760352334,-4.303940212367354,-1.0935419189098914,-10.07145952238008,-19.05109928366196,4.330491064863318,1.0240045239954367,42.842324829267184,-4.421636119395676,28.398470133657455,-7.631367938139043,47.67756675351829,-1.4068074053320352,69.12284099112605,-19.05146919928881,6.010233926467124,-5.404341299781175
-2.4850983794847457,-8.440586079381946,39.78318070978142,-5.1961933107306155,91.23661721900169,-27.91473029764957,30.156075600504302,-8.364675819781278,7.074629557019742,-4.069665607360119,6.9375616892749274,-4.2762111657728035,18.88703026217632,-11.238796943608575,0.7808717096580178,-0.6982086153357261,-32.392615385848124,-7.459500247755527,-5.13602949185208,-0.8440758468104378,-2.781411284738973,-20.491083572556665,4.5051424922429275,0.9149713164590817,44.02454995702351,-6.387312448906382,35.79068006314534,-8.761247884004854,50.922956793981925,-3.0476631108492453,79.48138044426017,-21.402392913193463,6.010233926467292,-5.4043412997817075
-3.5454280980518518,-8.042173021709017,36.59147563924413,-4.799894303694192,63.707918051707345,-20.836807128474916,20.235192050618867,-6.72322523180236,3.9232292073730193,-3.174819018002486,3.29029526980205,-3.112480992820441,11.11459081998443,-9.768211846373202,-2.0413064265424876,0.04468841509252221,-26.49844623077675,-10.188871174535576,-3.9494929243382964,-1.1993520131653996,-9.309922230343501,-18.546175520506754,3.974237826854812,1.4033190637591817,37.30297646761632,-3.1974246898455156,24.792254619718765,-7.042009581465396,42.83759986580607,-0.2892012802530897,60.87232005364434,-17.11371478632693,6.010233926467124,-5.40434129978165
-5.836617773046018,-8.171192096020077,40.975468043070514,-4.955468066764136,62.34583634387295,-20.474687513988226,17.836877524531012,-6.294188477490679,1.4117482183548273,-2.4484627080647403,-0.20062608833904425,-1.9739075360726017,8.660418545331067,-9.53044286763266,-6.901680123526733,1.3321846109205329,-24.5783409926174,-12.151069904463805,-3.6739703387076896,-1.281413515401814,-10.855084621774605,-17.38971850901308,3.6985626665029345,1.9160372248472648,37.82456899970046,-4.614738192560408,21.462129539755313,-6.4754530600503735,44.103205026385446,-0.7783166388315909,59.843261731415154,-16.8679518342873,5.007104861452549,-5.0218538374275115
1.4098144463639166,-8.646812143097735,37.61423224726096,-5.403416209967258,81.07511464996196,-25.355381472019673,24.413893557980042,-7.440718298364406,3.3463809103338162,-3.009025169793174,2.405750307403107,-2.826278096857689,13.580950066034008,-10.190099932262138,-3.5243138462669314,0.4364484333316324,-30.4696172768479,-8.495524849667772,-4.527855428102425,-1.0265581872184193,-0.12583846862938577,-20.54425352422382,4.556696943912883,1.0534178169244905,43.3327931788429,-6.135083853600486,31.189007889760013,-8.070224981998404,48.06865959817072,-2.9890897993469827,72.22509028388589,-19.765088141685162,6.010233926467374,-5.404341299780901
1.8055409704889367,-8.826983891649018,37.877338398261855,-5.588024328929694,68.96278928941318,-22.223292177940156,22.704666842200893,-7.151845046033434,5.235698170557101,-3.5497358661342937,3.357834320230462,-3.1342700460505157,10.857582290347596,-10.56336256031073,-7.314888054240358,1.4421135565815262,-33.05458502466334,-12.027766545922807,-4.919148182589398,-0.9092429870068449,-12.995684176444897,-18.047921877100723,4.956923232634526,2.2129760237561116,41.53732601663598,-4.668554083586635,26.547207746509056,-7.331953160422734,48.50602889429403,-1.3219777929878325,69.12284099112605,-19.051469199288746,5.00710486145264,-5.021853837428137
